DISTRICT,YEAR,WINNER,VOTES
TX-11,2018,libertarian,3143.0
TX-12,2018,republican,172557.0
TX-12,2018,democrat,90994.0
TX-12,2018,libertarian,4940.0
TX-13,2018,republican,169027.0
TX-13,2018,democrat,35083.0
TX-13,2018,libertarian,3175.0
TX-14,2018,republican,138942.0
TX-14,2018,democrat,92212.0
TX-14,2018,libertarian,3374.0
TX-15,2018,republican,63862.0
TX-15,2018,democrat,98333.0
TX-15,2018,libertarian,2607.0
TX-16,2018,republican,49127.0
TX-16,2018,democrat,124437.0
TX-16,2018,independent,8147.0
TX-17,2018,republican,134841.0
TX-17,2018,democrat,98070.0
TX-17,2018,libertarian,4440.0
TX-18,2018,republican,38368.0
TX-18,2018,democrat,138704.0
TX-18,2018,libertarian,4067.0
TX-18,2018,independent,3193.0
TX-19,2018,republican,151946.0
TX-19,2018,democrat,50039.0
TX-20,2018,democrat,139038.0
TX-20,2018,libertarian,32925.0
TX-21,2018,republican,177654.0
TX-21,2018,democrat,168421.0
TX-21,2018,libertarian,7542.0
TX-22,2018,republican,152750.0
TX-22,2018,democrat,138153.0
TX-22,2018,libertarian,3261.0
TX-22,2018,independent,3241.0
TX-23,2018,republican,103285.0
TX-23,2018,democrat,102359.0
TX-23,2018,libertarian,4425.0
TX-24,2018,republican,133317.0
TX-24,2018,democrat,125231.0
TX-24,2018,libertarian,4870.0
TX-25,2018,republican,163023.0
TX-25,2018,democrat,136385.0
TX-25,2018,libertarian,5145.0
TX-26,2018,republican,185551.0
TX-26,2018,democrat,121938.0
TX-26,2018,libertarian,5016.0
TX-27,2018,republican,125118.0
TX-27,2018,democrat,75929.0
TX-27,2018,libertarian,2100.0
TX-27,2018,independent,4274.0
TX-28,2018,democrat,117494.0
TX-28,2018,libertarian,21732.0
TX-29,2018,republican,28098.0
TX-29,2018,democrat,88188.0
TX-29,2018,libertarian,1199.0
TX-30,2018,democrat,166784.0
TX-30,2018,libertarian,16390.0
TX-31,2018,republican,144680.0
TX-31,2018,democrat,136362.0
TX-31,2018,libertarian,4965.0
TX-32,2018,republican,126101.0
TX-32,2018,democrat,144067.0
TX-32,2018,libertarian,5452.0
TX-33,2018,republican,26120.0
TX-33,2018,democrat,90805.0
TX-33,2018,libertarian,2299.0
TX-34,2018,republican,57243.0
TX-34,2018,democrat,85825.0
TX-35,2018,republican,50553.0
TX-35,2018,democrat,138278.0
TX-35,2018,libertarian,5236.0
TX-36,2018,republican,161048.0
TX-36,2018,democrat,60908.0
UT-01,2018,democrat,63308.0
UT-01,2018,republican,156692.0
UT-01,2018,independent,29547.0
UT-01,2018,green,4786.0
UT-02,2018,republican,151489.0
UT-02,2018,libertarian,13504.0
UT-02,2018,democrat,105051.0
UT-03,2018,republican,174856.0
UT-03,2018,democrat,70686.0
UT-03,2018,united utah,6630.0
UT-03,2018,independent american,6686.0
UT-04,2018,republican,134270.0
UT-04,2018,democrat,134964.0
VT-00,2018,independent,9110.0
VT-00,2018,liberty union,3924.0
VT-00,2018,republican,70705.0
VT-00,2018,democrat,188547.0
VA-01,2018,republican,183250.0
VA-01,2018,democrat,148464.0
VA-02,2018,republican,133458.0
VA-02,2018,democrat,139571.0
VA-03,2018,democrat,198615.0
VA-04,2018,republican,107706.0
VA-04,2018,democrat,187642.0
VA-04,2018,libertarian,4233.0
VA-05,2018,republican,165339.0
VA-05,2018,democrat,145040.0
VA-06,2018,republican,167957.0
VA-06,2018,democrat,113133.0
VA-07,2018,republican,169295.0
VA-07,2018,democrat,176079.0
VA-07,2018,libertarian,4216.0
VA-08,2018,republican,76899.0
VA-08,2018,democrat,247137.0
VA-09,2018,republican,160933.0
VA-09,2018,democrat,85833.0
VA-10,2018,republican,160841.0
VA-10,2018,democrat,206356.0
VA-11,2018,republican,83023.0
VA-11,2018,democrat,219191.0
VA-11,2018,libertarian,5546.0
WA-01,2018,democrat,197209.0
WA-01,2018,republican,135534.0
WA-02,2018,democrat,210187.0
WA-02,2018,libertarian,84646.0
WA-03,2018,republican,161819.0
WA-03,2018,democrat,145407.0
WA-04,2018,republican,141551.0
WA-04,2018,democrat,83785.0
WA-05,2018,republican,175422.0
WA-05,2018,democrat,144925.0
WA-06,2018,democrat,206409.0
WA-06,2018,republican,116677.0
WA-07,2018,democrat,329800.0
WA-07,2018,republican,64881.0
WA-08,2018,republican,148968.0
WA-08,2018,democrat,164089.0
WA-09,2018,democrat,163345.0
WA-10,2018,democrat,166215.0
WA-10,2018,republican,103860.0
WV-01,2018,republican,127997.0
WV-01,2018,democrat,70217.0
WV-02,2018,republican,110504.0
WV-02,2018,democrat,88011.0
WV-02,2018,mountain,6277.0
WV-03,2018,republican,98645.0
WV-03,2018,democrat,76340.0
WI-01,2018,republican,177492.0
WI-01,2018,democrat,137508.0
WI-01,2018,independent,10006.0
WI-02,2018,democrat,309116.0
WI-03,2018,republican,126980.0
WI-03,2018,democrat,187888.0
WI-04,2018,republican,59091.0
WI-04,2018,democrat,206487.0
WI-04,2018,independent,7170.0
WI-05,2018,republican,225619.0
WI-05,2018,democrat,138385.0
WI-06,2018,republican,180311.0
WI-06,2018,democrat,144536.0
WI-07,2018,republican,194061.0
WI-07,2018,democrat,124307.0
WI-07,2018,independent,4416.0
WI-08,2018,republican,209410.0
WI-08,2018,democrat,119265.0
WY-00,2018,republican,127963.0
WY-00,2018,democrat,59903.0
WY-00,2018,libertarian,6918.0
WY-00,2018,constitution,6070.0
